,date,volume,open,high,low,close,label
1458,2018-11-08,5069149565,9958.47,10014.42,9938.55,9945.31,2.0
1459,2018-11-09,4442314349,9921.78,9921.78,9798.45,9830.01,
1460,2018-11-12,4124137532,9806.8,9875.84,9764.46,9831.21,
1461,2018-11-13,5100040520,9727.17,9777.35,9616.16,9775.84,
1462,2018-11-14,4771348161,9799.69,9823.25,9763.89,9791.88,
1463,2018-11-15,4542438638,9806.58,9844.39,9755.12,9826.46,
1464,2018-11-16,4804811233,9819.05,9851.29,9770.87,9797.09,
1465,2018-11-19,4034353937,9795.47,9836.02,9779.4,9828.69,
1466,2018-11-20,3958878143,9788.95,9800.03,9726.8,9743.99,
1467,2018-11-21,4168359212,9698.52,9753.69,9632.47,9741.52,
1468,2018-11-22,4054665951,9769.33,9792.99,9702.77,9714.71,
1469,2018-11-23,3712052867,9730.64,9738.8,9654.91,9667.3,
1470,2018-11-26,3938988241,9679.98,9847.35,9679.98,9765.36,
1471,2018-11-27,4333008909,9728.95,9781.4,9688.74,9778.62,
1472,2018-11-28,5413428690,9774.03,9890.89,9767.14,9884.31,
1473,2018-11-29,5863859324,9959.87,10001.85,9885.36,9885.36,
1474,2018-11-30,6607048362,9899.24,9957.63,9888.03,9888.03,
