,date,volume,open,high,low,close,label,MA-5,MA-10,MA-20,MA-60,RSI-14,MACD,MACD_signal,MACD_hist,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,buy,sell,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
570,2015-04-01,23081457,15.45,15.45,15.25,15.25,2.0,-0.003267973856207345,-0.01644630764269539,-0.0222792114120845,-0.013051450760435625,41.39890813557926,-0.06411013309406677,-0.003194328216901989,-0.060915804877164775,457,35,6482510,833,31955,32366,X ,0,978,8,6482510,0,32,1018,16837158,30557570,TW0002330008,5915352194,20014022762,22.81,77.18,100.0,100.0,25929374956,2014-05-20,1018000.0,0.0,978000.0,8000.0,32000.0,-2107423773.0,37754500.0,3859000.0,2291000.0,-2000000.0,37322500.0,10462188.0,0.0
571,2015-04-02,32937970,15.35,15.5,15.3,15.5,2.0,0.009771986970685933,0.0019392372333552992,-0.005772931366259735,0.002317184889799073,48.93155683237449,-0.05768138585550808,-0.014091739744623208,-0.04358964611088487,1885,49,6482510,2505,31286,31955,X ,0,3,29,6482510,0,0,32,37097927,34808850,TW0002330008,5907292117,20022082839,22.78,77.21,100.0,100.0,25929374956,2014-05-20,32000.0,0.0,3000.0,29000.0,0.0,-2107423773.0,37322500.0,10379000.0,0.0,0.0,47701500.0,10587002.0,0.0
572,2015-04-07,44161023,15.7,15.8,15.65,15.8,2.0,0.021331609566905683,0.020342266709719517,0.012982849815676201,0.020507024059422212,56.20632741783598,-0.028055656413839003,-0.016884523078466367,-0.011171133335372636,761,7,6482510,829,31211,31286,X ,0,0,0,6482510,0,0,0,19849158,25554022,TW0002330008,5910169981,20019204975,22.79,77.2,100.0,100.0,25929374956,2014-05-20,0.0,0.0,0.0,0.0,0.0,-2107423773.0,47701500.0,6735000.0,0.0,0.0,54436500.0,10343485.0,0.0
573,2015-04-08,34483003,15.7,15.75,15.6,15.65,2.0,0.007078507078508884,0.011308562197092479,0.0035267714010907606,0.009568863563057974,52.202180402939426,-0.016490704214083607,-0.016805759305589814,0.000315055091506207,2034,78,6482510,516,32651,31211, ,0,0,0,6482510,0,0,0,30402200,42182840,TW0002330008,5919221621,20010153335,22.82,77.17,100.0,100.0,25929374956,2014-05-20,0.0,0.0,0.0,0.0,0.0,-2107423773.0,54436500.0,3251000.0,0.0,0.0,57687500.0,10439794.0,0.0
574,2015-04-09,42432620,15.6,15.65,15.4,15.4,2.0,-0.007731958762884844,-0.002913564260278173,-0.011553273427470423,-0.007252215954874805,46.28398883718102,-0.02718493591838822,-0.018881594628149496,-0.008303341290238724,1448,1,6482510,1049,33049,32651, ,201,0,0,6482510,443,443,0,28481535,36215070,TW0002330008,5925954156,20003420800,22.85,77.14,100.0,100.0,25929374956,2014-05-20,0.0,443000.0,0.0,0.0,443000.0,-2107423773.0,57687500.0,1536000.0,290000.0,0.0,58933500.0,10497604.0,0.0
575,2015-04-10,37585505,15.45,15.55,15.2,15.25,2.0,-0.017396907216493132,-0.010382868267358639,-0.019922879177377364,-0.016921837228041633,43.12488257220763,-0.04721961960787624,-0.024549199624094846,-0.022670419983781394,321,12,6482510,2373,30985,33049, ,76,2,0,6482510,389,830,443,21036000,17972838,TW0002330008,5924152994,20005221962,22.84,77.15,100.0,100.0,25929374956,2014-05-20,443000.0,389000.0,2000.0,0.0,830000.0,-2107423773.0,58933500.0,2945000.0,612000.0,0.0,61266500.0,10227370.0,0.0
576,2015-04-13,50604136,15.3,15.45,15.2,15.25,2.0,-0.0142210730446008,-0.010382868267358639,-0.018187671012392735,-0.017449664429530012,43.124882572207625,-0.06237819378502074,-0.032114998456280026,-0.030263195328740715,564,2,6482510,910,30637,30985, ,56,19,0,6482510,292,1103,830,11299100,20835140,TW0002330008,5933259034,19996115922,22.88,77.11,100.0,100.0,25929374956,2014-05-20,830000.0,292000.0,19000.0,0.0,1103000.0,-2107423773.0,61266500.0,2063000.0,0.0,0.0,63329500.0,10081373.0,0.0
577,2015-04-14,50596985,15.25,15.35,15.05,15.1,2.0,-0.01500326157860236,-0.0194805194805193,-0.025963554265440603,-0.02742740593634254,39.96154802137137,-0.08550951892340919,-0.04279390254970586,-0.04271561637370333,2803,7,6482575,257,33176,30637, ,93,252,0,6482575,334,1185,1103,12738200,36548911,TW0002330008,5956457745,19972917211,22.97,77.02,100.0,100.0,25929374956,2014-05-20,1103000.0,334000.0,252000.0,0.0,1185000.0,-2107359084.0,63329500.0,1658000.0,295000.0,0.0,64692500.0,9970008.0,0.0
578,2015-04-15,117183539,14.95,14.95,14.5,14.55,2.0,-0.03706154864328093,-0.05057096247960828,-0.058100016183848135,-0.06249999999999982,30.986354872464055,-0.14653252843156572,-0.06354162772607783,-0.0829909007054879,5192,5,6482575,467,37896,33176, ,255,206,0,6482575,415,1394,1185,21314000,58537399,TW0002330008,5998089144,19931285812,23.13,76.86,100.0,100.0,25929374956,2014-05-20,1185000.0,415000.0,206000.0,0.0,1394000.0,-2107359084.0,64692500.0,886000.0,0.0,0.0,65578500.0,10169471.0,0.0
579,2015-04-16,50543884,14.65,14.7,14.55,14.7,2.0,-0.01803607214428692,-0.0357494260413248,-0.04545454545454519,-0.052428018908465684,35.257129959356135,-0.18070688028631565,-0.0869746782381254,-0.09373220204819026,953,3,6482575,3929,34917,37896, ,122,244,0,6482575,684,1834,1394,39994000,28038294,TW0002330008,5986840438,19942534518,23.08,76.91,100.0,100.0,25929374956,2014-05-20,1394000.0,684000.0,244000.0,0.0,1834000.0,-2107359084.0,65578500.0,926000.0,0.0,0.0,66504500.0,10345189.0,0.0
580,2015-04-17,67361530,14.45,14.45,14.25,14.3,2.0,-0.03247631935047178,-0.05610561056105586,-0.06703637253302853,-0.07677408941733449,29.936883647159007,-0.23733115162224294,-0.1170459729149489,-0.12028517870729404,3153,11,6482575,1832,36227,34917, ,205,960,0,6482575,245,1119,1834,31617073,71450568,TW0002330008,6022525718,19906849238,23.22,76.77,100.0,100.0,25929374956,2014-05-20,1834000.0,245000.0,960000.0,0.0,1119000.0,-2107359084.0,66504500.0,3497000.0,0.0,0.0,70001500.0,10653361.0,0.0
581,2015-04-20,86233545,14.05,14.15,13.8,14.0,1.0,-0.03647625602202159,-0.06666666666666644,-0.08106334099113847,-0.09463246389308028,26.684579899015397,-0.30292189239401424,-0.15422115681076198,-0.14870073558325225,1048,1,6482575,1487,35787,36227, ,330,171,0,6482575,131,1079,1119,27417387,37104426,TW0002330008,6031519757,19897855199,23.26,76.73,100.0,100.0,25929374956,2014-05-20,1119000.0,131000.0,171000.0,0.0,1079000.0,-2107359084.0,70001500.0,6413000.0,201000.0,0.0,76213500.0,10744975.0,0.0
582,2015-04-21,51863204,14.0,14.15,13.9,14.05,1.0,-0.0188547486033501,-0.05227655986509254,-0.07291322995710957,-0.09022231815238481,28.086832839395015,-0.34686994408250627,-0.19275091426511085,-0.15411902981739542,1488,31,6482575,673,36571,35787, ,168,48,0,6482575,150,1181,1079,28087601,37013755,TW0002330008,6039449911,19889925045,23.29,76.7,100.0,100.0,25929374956,2014-05-20,1079000.0,150000.0,48000.0,0.0,1181000.0,-2107359084.0,76213500.0,45000.0,72000.0,0.0,76186500.0,10796185.0,0.0
583,2015-04-22,45490347,14.1,14.25,14.05,14.1,1.0,-0.00913562895291445,-0.03885480572597116,-0.06452147951567404,-0.08604764219737475,29.538174316641495,-0.3733606404870802,-0.2288728595095047,-0.14448778097757548,752,2,6482575,1597,35724,36571, ,247,71,0,6482575,214,1324,1181,31457485,31272716,TW0002330008,6040787146,19888587810,23.29,76.7,100.0,100.0,25929374956,2014-05-20,1181000.0,214000.0,71000.0,0.0,1324000.0,-2107359084.0,76186500.0,4395000.0,0.0,0.0,80581500.0,10616761.0,0.0
584,2015-04-23,78698811,14.25,14.6,14.2,14.6,2.0,0.027445460942999985,0.0006854009595616943,-0.027800898951223486,-0.05353573550861641,42.118351686689756,-0.34997459760761984,-0.25309320712912775,-0.09688139047849209,2001,5,6482575,3914,33806,35724, ,425,311,3,6482575,570,1580,1324,36301300,19025367,TW0002330008,6025165213,19904209743,23.23,76.76,100.0,100.0,25929374956,2014-05-20,1324000.0,570000.0,311000.0,3000.0,1580000.0,-2107359084.0,80581500.0,1157000.0,92000.0,0.0,81646500.0,10623377.0,0.0
585,2015-04-24,101452521,14.7,14.9,14.6,14.65,2.0,0.02591036414566025,0.008258774948382971,-0.021376085504341686,-0.049883802626600894,43.210263117714106,-0.3236752808489811,-0.26720962187309844,-0.05646565897588268,1294,31,6482575,7389,27680,33806, ,734,65,0,6482575,1561,3076,1580,126965921,40337995,TW0002330008,5936541287,19992833669,22.89,77.1,100.0,100.0,25929374956,2014-05-20,1580000.0,1561000.0,65000.0,0.0,3076000.0,-2107359084.0,81646500.0,2216000.0,0.0,0.0,83862500.0,11180912.0,0.0
586,2015-04-27,79005780,14.7,15.0,14.7,14.9,2.0,0.0304287690179825,0.02794066919627491,-0.0035111185420494836,-0.03335676055576555,48.44693869836136,-0.2794387759144463,-0.26965545268136804,-0.00978332323307829,2561,1,6482575,901,29339,27680, ,224,224,1,6482575,182,3033,3076,46690000,21111202,TW0002330008,5910911489,20018463467,22.79,77.2,100.0,100.0,25929374956,2014-05-20,3076000.0,182000.0,224000.0,1000.0,3033000.0,-2107359084.0,83862500.0,1424000.0,255000.0,0.0,85031500.0,11352566.0,0.0
587,2015-04-28,46175346,15.05,15.1,14.85,14.85,2.0,0.01573187414500872,0.02626123013130646,-0.0056913290927350065,-0.036287923854848164,47.50347355546006,-0.24558466206642748,-0.2648412945583799,0.01925663249195242,1632,5,6482575,1067,29899,29339, ,295,204,1,6482575,77,2905,3033,34695790,21510935,TW0002330008,5897540624,20031834332,22.74,77.25,100.0,100.0,25929374956,2014-05-20,3033000.0,77000.0,204000.0,1000.0,2905000.0,-2107359084.0,85031500.0,245000.0,194000.0,0.0,85082500.0,11331818.0,0.0
588,2015-04-29,44213584,14.85,14.95,14.6,14.65,2.0,-0.005431093007465838,0.011740331491713074,-0.01694346586143226,-0.04844384303112293,43.82688681479929,-0.23221651404229426,-0.2583163384551628,0.02609982441286851,2297,22,6482575,1683,30491,29899, ,117,810,0,6482575,147,2242,2905,23845000,23662484,TW0002330008,5899476108,20029898848,22.75,77.24,100.0,100.0,25929374956,2014-05-20,2905000.0,147000.0,810000.0,0.0,2242000.0,-2107359084.0,85082500.0,1046000.0,270000.0,0.0,85858500.0,11331668.0,0.0
589,2015-04-30,78488225,14.85,14.85,14.4,14.6,2.0,-0.008825526137133239,0.008984105044920828,-0.01733131415110192,-0.05066377675426693,42.93228828872447,-0.2230851557437017,-0.2512701019128706,0.02818494616916889,2217,41,6482575,739,31928,30491, ,291,427,1,6482575,52,1866,2242,28289706,42823289,TW0002330008,5915235691,20014139265,22.81,77.18,100.0,100.0,25929374956,2014-05-20,2242000.0,52000.0,427000.0,1000.0,1866000.0,-2107359084.0,85858500.0,1563000.0,300000.0,0.0,87121500.0,11286419.0,0.0
590,2015-05-04,54158810,14.65,14.7,14.3,14.3,2.0,-0.024556616643927248,-0.011748445058741857,-0.03443619176232251,-0.0689599045087078,37.92961720713388,-0.2373203006010005,-0.24848014165049656,0.01115984104949605,552,0,6482575,794,31686,31928, ,198,156,0,6482575,89,1799,1866,23187293,24710421,TW0002330008,5917053829,20012321127,22.81,77.18,100.0,100.0,25929374956,2014-05-20,1866000.0,89000.0,156000.0,0.0,1799000.0,-2107359084.0,87121500.0,1032000.0,243000.0,0.0,87910500.0,11017405.0,0.0
591,2015-05-05,33905375,14.25,14.35,14.2,14.3,2.0,-0.016506189821181155,-0.013793103448275572,-0.030508474576270903,-0.06779661016949115,37.92961720713388,-0.24576868702081178,-0.2479378507245596,0.0021691637037478118,545,11,6482575,415,31805,31686, ,96,61,1,6482575,78,1815,1799,18910804,24797500,TW0002330008,5923166525,20006208431,22.84,77.15,100.0,100.0,25929374956,2014-05-20,1799000.0,78000.0,61000.0,1000.0,1815000.0,-2107359084.0,87910500.0,3659000.0,0.0,0.0,91569500.0,10912583.0,0.0
592,2015-05-06,28568455,14.25,14.5,14.2,14.35,2.0,-0.006232686980607697,-0.012388162422573724,-0.02231306421393281,-0.06321401370906292,39.29686474969695,-0.24559840644350217,-0.2474699618683481,0.0018715554248459332,982,1,6482575,591,32195,31805, ,128,106,0,6482575,56,1765,1815,9558000,14288238,TW0002330008,5928977763,20000397193,22.86,77.13,100.0,100.0,25929374956,2014-05-20,1815000.0,56000.0,106000.0,0.0,1765000.0,-2107359084.0,91569500.0,1011000.0,5527000.0,0.0,87053500.0,10780780.0,0.0
593,2015-05-07,61661991,14.25,14.25,14.0,14.05,2.0,-0.01885474860335022,-0.03270223752151437,-0.03750642233259116,-0.08149923730660229,34.40060211141874,-0.26659777742773727,-0.25129552498022595,-0.015302252447511322,459,20,6482575,560,32074,32195, ,105,174,1,6482575,48,1638,1765,14564873,15971882,TW0002330008,5930605772,19998769184,22.87,77.12,100.0,100.0,25929374956,2014-05-20,1765000.0,48000.0,174000.0,1000.0,1638000.0,-2107359084.0,87053500.0,127000.0,15000.0,0.0,87165500.0,10751041.0,0.0
594,2015-05-08,60537068,14.05,14.15,13.85,13.85,2.0,-0.0225829216654889,-0.04152249134948083,-0.046143250688705346,-0.0930422919508864,31.57599963152393,-0.2959665407068073,-0.26022972812554224,-0.03573681258126504,445,4,6482575,2199,30316,32074, ,297,85,0,6482575,49,1602,1638,13758224,13908282,TW0002330008,5932095830,19997279126,22.87,77.12,100.0,100.0,25929374956,2014-05-20,1638000.0,49000.0,85000.0,0.0,1602000.0,-2107359084.0,87165500.0,225000.0,0.0,0.0,87390500.0,10629893.0,0.0
595,2015-05-11,57175804,14.05,14.15,13.95,14.0,2.0,-0.007795889440111731,-0.026763990267639648,-0.03164447518588977,-0.0817665063401833,35.83157805111424,-0.3036376054900458,-0.26891130359844295,-0.03472630189160286,588,0,6482575,1283,29621,30316, ,117,34,0,6482575,212,1780,1602,15863000,11860999,TW0002330008,5927705829,20001669127,22.86,77.13,100.0,100.0,25929374956,2014-05-20,1602000.0,212000.0,34000.0,0.0,1780000.0,-2107359084.0,87390500.0,166000.0,90000.0,0.0,87466500.0,10431639.0,0.0
596,2015-05-12,149274843,13.5,13.85,13.3,13.75,2.0,-0.017857142857141236,-0.03644008409250148,-0.04397705544933092,-0.0962865593164637,32.23334755151179,-0.32613046131178614,-0.2803551351411116,-0.045775326170674535,829,18,6482575,532,29900,29621, ,129,167,0,6482575,158,1771,1780,21106175,21597345,TW0002330008,5928698999,20000675957,22.86,77.13,100.0,100.0,25929374956,2014-05-20,1780000.0,158000.0,167000.0,0.0,1771000.0,-2107359084.0,87466500.0,320000.0,4314000.0,0.0,83472500.0,9512446.0,0.0
597,2015-05-13,63740125,13.75,14.05,13.65,13.95,2.0,0.00215517241379472,-0.016220028208744495,-0.02617801047120419,-0.0814310798946442,37.62941686989914,-0.3240820667412194,-0.2891005214611332,-0.034981545280086235,594,0,6482575,977,29517,29900, ,78,46,1,6482575,39,1763,1771,15943227,12942722,TW0002330008,5926176494,20003198462,22.85,77.14,100.0,100.0,25929374956,2014-05-20,1771000.0,39000.0,46000.0,1000.0,1763000.0,-2107359084.0,83472500.0,2408000.0,0.0,0.0,85880500.0,8889230.0,0.0
598,2015-05-14,52111949,13.95,14.0,13.75,13.75,2.0,-0.007936507936506243,-0.024130589070262217,-0.03745187259362969,-0.09260888693356771,34.65745748669738,-0.33473837222876845,-0.29822809161466024,-0.036510280614108215,2237,1,6482595,504,31249,29517, ,188,170,0,6482595,37,1630,1763,28213000,32439333,TW0002330008,5930664827,19998710129,22.87,77.12,100.0,100.0,25929374956,2014-05-20,1763000.0,37000.0,170000.0,0.0,1630000.0,-2107339478.0,85880500.0,709000.0,0.0,0.0,86589500.0,8722499.0,0.0
599,2015-05-15,32507243,13.75,13.9,13.7,13.75,2.0,-0.006502890173408609,-0.01820778293466587,-0.0342405618964004,-0.09070869613137857,34.65745748669738,-0.3392726472149814,-0.30643700273472446,-0.03283564448025694,693,6,6482595,510,31426,31249, ,202,94,0,6482595,111,1647,1630,16416260,15852392,TW0002330008,5928504959,20000869997,22.86,77.13,100.0,100.0,25929374956,2014-05-20,1630000.0,111000.0,94000.0,0.0,1647000.0,-2107339478.0,86589500.0,380000.0,0.0,0.0,86969500.0,8508587.0,0.0
600,2015-05-18,34008021,13.75,13.8,13.6,13.6,2.0,-0.011627906976742283,-0.02404018658055238,-0.04242210878366491,-0.09859154929577447,32.42959905210177,-0.35092459887409433,-0.3153345219625984,-0.035590076911495905,533,0,6482595,317,31642,31426, ,98,155,0,6482595,175,1667,1647,19289000,21071000,TW0002330008,5930578639,19998796317,22.87,77.12,100.0,100.0,25929374956,2014-05-20,1647000.0,175000.0,155000.0,0.0,1667000.0,-2107339478.0,86969500.0,424000.0,500.0,0.0,87393000.0,8422961.0,0.0
601,2015-05-19,53316504,13.75,14.1,13.7,13.95,2.0,0.010869565217393153,0.003597122302158453,-0.017605633802816902,-0.07391015711440574,41.82636783830374,-0.32813425218110304,-0.31789446800629934,-0.010239784174803701,959,8,6482595,439,32154,31642, ,250,159,0,6482595,48,1556,1667,16701224,19256196,TW0002330008,5930484676,19999895782,22.87,77.12,100.0,100.0,25930380458,2015-05-19,1667000.0,48000.0,159000.0,0.0,1556000.0,-2107339478.0,87393000.0,892000.0,0.0,0.0,88285000.0,8250608.0,0.0
602,2015-05-20,32392068,13.95,14.1,13.85,13.9,2.0,0.007976794778827142,0.0032479249368460275,-0.020609476836357138,-0.0753367703309494,40.95024462218681,-0.3105277497614516,-0.3164211243573298,0.005893374595878187,766,10,6482595,1337,31573,32154, ,26,113,0,6482595,22,1465,1556,20908507,21880300,TW0002330008,5930318469,20000061989,22.87,77.12,100.0,100.0,25930380458,2015-05-19,1556000.0,22000.0,113000.0,0.0,1465000.0,-2107339478.0,88285000.0,201000.0,0.0,0.0,88486000.0,8197829.0,0.0
603,2015-05-21,34256942,13.85,13.9,13.65,13.8,2.0,1.930822651522015e-15,-0.0021691973969629494,-0.026626697231528672,-0.08010221086545914,39.18249091445505,-0.30117191168609736,-0.31337128182308327,0.01219937013698591,935,6,6482595,667,31835,31573, ,113,211,0,6482595,90,1344,1465,24651100,32736382,TW0002330008,5936913751,19993466707,22.89,77.1,100.0,100.0,25930380458,2015-05-19,1465000.0,90000.0,211000.0,0.0,1344000.0,-2107339478.0,88486000.0,384000.0,1633000.0,0.0,87237000.0,8143246.0,0.0
604,2015-05-22,37428428,13.9,13.95,13.8,13.9,2.0,0.005061460592915783,0.0046982291290206925,-0.017146897648930137,-0.07168299198575216,41.88423315305706,-0.2824324726049934,-0.3071835199794653,0.024751047374471924,621,152,6482595,481,31823,31835, ,174,23,0,6482595,38,1359,1344,8193000,17629901,TW0002330008,5943617652,19986762806,22.92,77.07,100.0,100.0,25930380458,2015-05-19,1344000.0,38000.0,23000.0,0.0,1359000.0,-2107339478.0,87237000.0,662000.0,0.0,0.0,87899000.0,7975651.0,0.0
605,2015-05-25,17940597,14.0,14.0,13.8,13.8,2.0,-0.0050468637346774,-0.0010857763300760454,-0.021276595744680653,-0.07625369554303528,39.971936957623946,-0.27250918018982695,-0.3002486520215376,0.02773947183171066,655,0,6482595,1070,31408,31823, ,330,21,0,6482595,70,1408,1359,9265000,8638000,TW0002330008,5943311652,19987068806,22.92,77.07,100.0,100.0,25930380458,2015-05-19,1359000.0,70000.0,21000.0,0.0,1408000.0,-2107339478.0,87899000.0,30000.0,0.0,0.0,87929000.0,7858415.0,0.0
606,2015-05-26,20221075,13.95,14.0,13.85,13.9,2.0,0.0028860028860046238,0.005061460592913847,-0.010676156583629668,-0.06732274658912965,42.78512170674588,-0.25365179519002545,-0.29092928065523516,0.0372774854652097,459,1,6482595,971,30895,31408, ,124,31,0,6482595,53,1430,1408,11356849,10587264,TW0002330008,5941556061,19988824397,22.91,77.08,100.0,100.0,25930380458,2015-05-19,1408000.0,53000.0,31000.0,0.0,1430000.0,-2107339478.0,87929000.0,969000.0,0.0,0.0,88898000.0,7789365.0,0.0
607,2015-05-27,22913246,13.95,14.0,13.8,13.95,2.0,0.005767844268206438,0.00867678958785231,-0.003927168868261063,-0.061816959031552814,44.19338637091016,-0.23199826796579437,-0.279143078117347,0.04714481015155264,1852,12,6482595,257,32478,30895, ,156,70,0,6482595,32,1392,1430,10317758,21870057,TW0002330008,5952291360,19978089098,22.95,77.04,100.0,100.0,25930380458,2015-05-19,1430000.0,32000.0,70000.0,0.0,1392000.0,-2107339478.0,88898000.0,1252000.0,3850000.0,0.0,86300000.0,7673070.0,0.0
608,2015-05-28,42520298,14.1,14.15,14.0,14.1,2.0,0.012203876525486369,0.01694915254237284,0.008764085136827207,-0.049865229110511916,48.3042764125199,-0.2004235868873696,-0.26339917987135153,0.06297559298398192,600,11,6482595,1201,31866,32478, ,195,71,1,6482595,353,1673,1392,28990894,28070365,TW0002330008,5949810831,19980569627,22.94,77.05,100.0,100.0,25930380458,2015-05-19,1392000.0,353000.0,71000.0,1000.0,1673000.0,-2107339478.0,86300000.0,1055000.0,0.0,0.0,87355000.0,7440257.0,0.0
609,2015-05-29,47003046,14.1,14.15,13.9,13.9,2.0,-0.0021536252692013315,0.0014409221902016982,-0.003048233817464236,-0.06128651021441807,43.683730121271275,-0.18935597536566995,-0.2485905389702152,0.059234563604545265,1225,17,6482595,480,32594,31866, ,62,66,0,6482595,16,1623,1673,54107254,59431367,TW0002330008,5953318944,19977061514,22.95,77.04,100.0,100.0,25930380458,2015-05-19,1673000.0,16000.0,66000.0,0.0,1623000.0,-2107339478.0,87355000.0,3166000.0,0.0,0.0,90521000.0,7483061.0,0.0
610,2015-06-01,45654389,13.85,13.9,13.65,13.75,2.0,-0.012212643678159276,-0.010435408420295167,-0.01185770750988111,-0.06932145073044138,40.550783862615,-0.1904926788701431,-0.23697096695020078,0.04647828808005769,912,2,6482595,770,32734,32594, ,157,237,0,6482595,41,1427,1623,10496200,27910000,TW0002330008,5971849744,19958530714,23.03,76.96,100.0,100.0,25930380458,2015-05-19,1623000.0,41000.0,237000.0,0.0,1427000.0,-2107339478.0,90521000.0,62000.0,8188000.0,0.0,82395000.0,7167323.0,0.0
611,2015-06-02,50359533,13.75,13.95,13.65,13.7,2.0,-0.0129682997118139,-0.012256669069935234,-0.01332373064458014,-0.07066139061616718,39.53299801162734,-0.19320100578823407,-0.22821697471780744,0.03501596892957337,911,10,6482595,1016,32619,32734, ,142,106,0,6482595,92,1413,1427,17519974,28113000,TW0002330008,5977696776,19952683682,23.05,76.94,100.0,100.0,25930380458,2015-05-19,1427000.0,92000.0,106000.0,0.0,1413000.0,-2107339478.0,82395000.0,612000.0,2023000.0,0.0,80984000.0,7099587.0,0.0
612,2015-06-03,34671396,13.75,13.9,13.7,13.8,2.0,-0.0036101083032472315,-0.004329004329004492,-0.004149377593360429,-0.061915821673369696,42.63416501067327,-0.1851439855014032,-0.2196023768745266,0.0344583913731234,608,9,6482595,1053,32165,32619, ,102,46,0,6482595,40,1407,1413,20804000,25770009,TW0002330008,5982928785,19947451673,23.07,76.92,100.0,100.0,25930380458,2015-05-19,1413000.0,40000.0,46000.0,0.0,1407000.0,-2107339478.0,80984000.0,239000.0,579000.0,0.0,80644000.0,7028134.0,0.0
613,2015-06-04,67962194,13.7,13.75,13.4,13.45,2.0,-0.019679300291543383,-0.02712477396021725,-0.027300668956788475,-0.08337119491140366,35.7275842151348,-0.20464183017124782,-0.21661026753387086,0.011968437362623041,2364,12,6482595,2408,32109,32165, ,136,319,1,6482595,256,1343,1407,27839000,51634713,TW0002330008,5995432850,19934947608,23.12,76.87,100.0,100.0,25930380458,2015-05-19,1407000.0,256000.0,319000.0,1000.0,1343000.0,-2107339478.0,80644000.0,517000.0,1030000.0,0.0,80131000.0,7172676.0,0.0
614,2015-06-05,46354682,13.4,13.6,13.35,13.35,2.0,-0.019103600293899736,-0.030501089324618858,-0.03278391595725354,-0.08775126701212888,34.031292958262526,-0.22556302664851913,-0.2184008193568005,-0.007162207291718625,1423,3,6482595,1611,31918,32109, ,236,183,0,6482595,174,1334,1343,17340522,31867553,TW0002330008,6008823881,19921556577,23.17,76.82,100.0,100.0,25930380458,2015-05-19,1343000.0,174000.0,183000.0,0.0,1334000.0,-2107339478.0,80131000.0,1266000.0,0.0,1030000.0,82427000.0,7139309.0,0.0
615,2015-06-08,53361578,13.3,13.4,13.15,13.2,2.0,-0.022222222222220474,-0.03719912472647726,-0.04087193460490414,-0.09547738693467323,31.60715091142965,-0.25134957059340657,-0.22499056960412173,-0.026359000989284842,1074,41,6482595,764,32187,31918, ,73,71,0,6482595,128,1391,1334,12577000,42141642,TW0002330008,6037596523,19892783935,23.28,76.71,100.0,100.0,25930380458,2015-05-19,1334000.0,128000.0,71000.0,0.0,1391000.0,-2107339478.0,82427000.0,1035000.0,0.0,0.0,83462000.0,6540503.0,0.0
616,2015-06-09,63214113,13.2,13.4,12.95,13.05,2.0,-0.023934181002241775,-0.04220183486238552,-0.049353487525040374,-0.10293864925244857,29.355246124034238,-0.2806541327087064,-0.23612328222503867,-0.044530850483667755,1060,15,6482595,926,32306,32187, ,77,447,0,6482595,141,1085,1391,16474557,25541048,TW0002330008,6046851334,19883529124,23.31,76.68,100.0,100.0,25930380458,2015-05-19,1391000.0,141000.0,447000.0,0.0,1085000.0,-2107339478.0,83462000.0,254000.0,2286000.0,0.0,81430000.0,6364176.0,0.0
617,2015-06-10,63506249,13.1,13.25,13.0,13.25,2.0,-0.0007541478129693184,-0.022500922168941458,-0.032316961840423014,-0.08662683823529385,35.91167035577867,-0.28446079382230316,-0.24579078454449158,-0.038670009277811584,1484,0,6482595,940,32850,32306, ,170,165,0,6482595,342,1262,1085,15997770,30441000,TW0002330008,6063756740,19866623718,23.38,76.61,100.0,100.0,25930380458,2015-05-19,1085000.0,342000.0,165000.0,0.0,1262000.0,-2107339478.0,81430000.0,200000.0,0.0,0.0,81630000.0,6323827.0,0.0
618,2015-06-11,42714608,13.3,13.35,13.05,13.1,2.0,-0.006823351023500636,-0.026384243775548284,-0.04099560761346952,-0.09431353344471954,33.40742927983329,-0.29616731413840114,-0.25586609046327347,-0.04030122367512767,993,6,6482595,2341,31496,32850, ,186,323,2,6482595,390,1327,1262,29899300,31219400,TW0002330008,6065122975,19865257483,23.39,76.6,100.0,100.0,25930380458,2015-05-19,1262000.0,390000.0,323000.0,2000.0,1327000.0,-2107339478.0,81630000.0,4381000.0,0.0,0.0,86011000.0,6383931.0,0.0
