,date,volume,open,high,low,close,label,MA-5,MA-10,MA-20,MA-60,RSI-14,MACD,MACD_signal,MACD_hist,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,buy,sell,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
460,2014-10-17,4106340,104.0,105.0,102.5,102.5,0.0,-0.005819592628516497,-0.03801032379164709,-0.048723897911832945,-0.0410702591449147,39.99846630140787,-1.5521019351463679,-0.685690095698909,-0.8664118394474588,1759,102,6482343,3468,26914,28725, ,525,26,0,6482343,767,2244,1503,81116000,61482071,TW0002330008,6188758828,19740616128,23.86,76.13,100.0,100.0,25929374956,2014-05-20,1503000.0,767000.0,26000.0,0.0,2244000.0,-2107590853.0,175197531.0,362000.0,1000000.0,0.0,174559531.0,7086873.0,0.0
461,2014-10-20,4163593,105.0,106.5,104.5,106.5,2.0,0.02700096432015384,0.002352941176470588,-0.008841321544904633,-0.00537006770954888,48.335383097329185,-1.3876650092448557,-0.8260850784080984,-0.5615799308367573,596,5,6482343,1263,26242,26914, ,112,122,0,6482343,508,2630,2244,34823793,23195211,TW0002330008,6177206246,19752168710,23.82,76.17,100.0,100.0,25929374956,2014-05-20,2244000.0,508000.0,122000.0,0.0,2630000.0,-2107590853.0,174559531.0,10000.0,2838000.0,0.0,171731531.0,7196932.0,0.0
462,2014-10-21,2463267,106.0,107.0,105.5,106.0,2.0,0.017274472168905507,0.002838221381267712,-0.011424574492888733,-0.011655011655011132,47.44791059684628,-1.2829048535186587,-0.9174490334302104,-0.36545582008844824,531,3,6482343,749,26021,26242, ,42,330,1,6482343,118,2417,2630,21298869,21090459,TW0002330008,6178505836,19750869120,23.82,76.17,100.0,100.0,25929374956,2014-05-20,2630000.0,118000.0,330000.0,1000.0,2417000.0,-2107590853.0,171731531.0,0.0,2241000.0,0.0,169490531.0,7233730.0,0.0
463,2014-10-22,1923499,108.5,109.0,106.5,107.5,2.0,0.022835394862035657,0.018474656560871654,0.0032664489034063865,0.00046533271289021897,50.39069739868107,-1.066549690445214,-0.9472691648332112,-0.11928052561200286,807,0,6482343,3820,23008,26021, ,271,161,0,6482343,808,3064,2417,58097787,12423469,TW0002330008,6133334088,19796040868,23.65,76.34,100.0,100.0,25929374956,2014-05-20,2417000.0,808000.0,161000.0,0.0,3064000.0,-2107590853.0,169490531.0,119000.0,2066000.0,0.0,167543531.0,7510374.0,0.0
464,2014-10-23,1385621,109.0,109.0,107.5,108.0,2.0,0.017907634307256812,0.024182076813655733,0.00958167796214074,0.003049393990991658,51.36827648470027,-0.8450002072344631,-0.9268153733134616,0.08181516607899852,388,1,6482343,279,23116,23008, ,88,241,0,6482343,151,2974,3064,23211557,19300376,TW0002330008,6129125231,19800249725,23.63,76.36,100.0,100.0,25929374956,2014-05-20,3064000.0,151000.0,241000.0,0.0,2974000.0,-2107590853.0,167543531.0,29000.0,2043000.0,0.0,165529531.0,7499481.0,0.0
465,2014-10-24,1696292,109.0,109.0,106.0,106.0,2.0,-0.00749063670412022,0.010004764173415885,-0.007722911303533844,-0.0171078863183267,47.34903084863657,-0.821336079850127,-0.9057195146207947,0.08438343477066768,1043,0,6482343,575,23584,23116, ,82,504,0,6482343,115,2585,2974,28434000,34416912,TW0002330008,6136427143,19792947813,23.66,76.33,100.0,100.0,25929374956,2014-05-20,2974000.0,115000.0,504000.0,0.0,2585000.0,-2107590853.0,165529531.0,0.0,0.0,0.0,165529531.0,7618367.0,0.0
466,2014-10-27,2962732,107.0,108.5,104.0,105.0,2.0,-0.014084507042253915,-0.0009514747859181191,-0.015932521087160288,-0.02774776999290053,45.434806124203675,-0.8732079335535872,-0.8992171984073531,0.02600926485376598,320,0,6482343,1144,22760,23584, ,140,32,0,6482343,438,2991,2585,21612000,12780875,TW0002330008,6128895170,19800479786,23.63,76.36,100.0,100.0,25929374956,2014-05-20,2585000.0,438000.0,32000.0,0.0,2991000.0,-2107590853.0,165529531.0,46000.0,0.0,0.0,165575531.0,7650672.0,0.0
467,2014-10-28,2832631,107.0,108.5,106.5,108.5,2.0,0.014018691588784642,0.027462121212121268,0.015679850222326208,0.002911679068263204,52.650094184266486,-0.6246949080100848,-0.8443127403278995,0.21961783231781473,732,0,6482343,891,22616,22775, ,175,194,0,6482343,263,3060,2991,31233200,14514198,TW0002330008,6112621024,19816753932,23.57,76.42,100.0,100.0,25929374956,2014-05-20,2991000.0,263000.0,194000.0,0.0,3060000.0,-2107590853.0,165575531.0,10000.0,0.0,0.0,165585531.0,7753170.0,0.0
468,2014-10-29,4578249,109.5,111.0,109.0,111.0,2.0,0.030640668523676445,0.04323308270676686,0.03762561346108909,0.024126954836924418,57.02172610724856,-0.22344174089754176,-0.7201385404418279,0.49669679954428614,242,7,6482343,1039,21812,22616, ,47,87,1,6482343,207,3179,3060,32108369,15372000,TW0002330008,6098902655,19830472301,23.52,76.47,100.0,100.0,25929374956,2014-05-20,3060000.0,207000.0,87000.0,1000.0,3179000.0,-2107590853.0,165585531.0,235000.0,8842000.0,0.0,156978531.0,7857251.0,0.0
469,2014-10-30,4457023,104.0,104.0,103.5,103.5,0.0,-0.030898876404494742,-0.027712541099107587,-0.031125672829393894,-0.04583378147903394,43.9208313171882,-0.5048138550868941,-0.6770736033708411,0.17225974828394697,311,2,6482343,386,21735,21812, ,138,120,5,6482343,78,3132,3179,30263300,16537601,TW0002330008,6084391956,19844983000,23.46,76.53,100.0,100.0,25929374956,2014-05-20,3179000.0,78000.0,120000.0,5000.0,3132000.0,-2107590853.0,156978531.0,0.0,0.0,0.0,156978531.0,7935286.0,0.0
470,2014-10-31,15998395,100.0,101.0,97.2,100.5,0.0,-0.04919583727530788,-0.05411764705882353,-0.055451127819548925,-0.0738465319162003,39.96543654594708,-0.9588254675704349,-0.7334239762107598,-0.22540149135967502,665,1,6482343,1288,21111,21735, ,162,69,0,6482343,554,3617,3132,37959054,23306035,TW0002330008,6072257937,19857117019,23.41,76.58,100.0,100.0,25929374956,2014-05-20,3132000.0,554000.0,69000.0,0.0,3617000.0,-2107590853.0,156978531.0,409000.0,4488000.0,0.0,152899531.0,8119433.0,0.0
471,2014-11-03,10507118,99.9,102.0,98.1,98.3,0.0,-0.05806822537370681,-0.06762780992127475,-0.07123960695389273,-0.09405096539329937,37.31174207550089,-1.4791043609114354,-0.8825600531508949,-0.5965443077605405,1159,1,6482343,983,21286,21111, ,132,287,0,6482343,231,3561,3617,40378214,16502813,TW0002330008,6047754536,19881620420,23.32,76.67,100.0,100.0,25929374956,2014-05-20,3617000.0,231000.0,287000.0,0.0,3561000.0,-2107590853.0,152899531.0,0.0,142000.0,0.0,152757531.0,8216268.0,0.0
472,2014-11-04,6890268,98.3,101.0,98.3,100.0,0.0,-0.02591077342684627,-0.0460745969665172,-0.050016624709067724,-0.07852502572450917,40.59424987301845,-1.7342618487323165,-1.0529004122671792,-0.6813614364651372,310,12,6482343,430,21154,21286, ,36,80,0,6482343,230,3711,3561,30512000,13170200,TW0002330008,6029345736,19900029220,23.25,76.74,100.0,100.0,25929374956,2014-05-20,3561000.0,230000.0,80000.0,0.0,3711000.0,-2107590853.0,152757531.0,120000.0,1778000.0,0.0,151099531.0,8162315.0,0.0
473,2014-11-05,3906990,100.5,100.5,98.3,98.4,0.0,-0.01737567405632138,-0.053117782909930675,-0.060485988447033054,-0.09227883521416869,38.54836463699162,-2.0420432212560087,-1.2507289740649452,-0.7913142471910635,91,1,6482343,776,20468,21154, ,23,64,0,6482343,103,3750,3711,21571161,10336000,TW0002330008,6018075575,19911299381,23.2,76.79,100.0,100.0,25929374956,2014-05-20,3711000.0,103000.0,64000.0,0.0,3750000.0,-2107590853.0,151099531.0,0.0,12750000.0,0.0,138349531.0,8205179.0,0.0
474,2014-11-06,7916697,98.0,98.4,94.2,94.5,1.0,-0.039048200122025936,-0.07867797601637913,-0.09143351600807631,-0.12677878395860237,34.04442960214391,-2.5710224365237906,-1.5147876665567144,-1.0562347699670762,171,2,6482343,783,19854,20468, ,66,28,1,6482343,306,4027,3750,26897500,11525773,TW0002330008,6001767396,19927607560,23.14,76.85,100.0,100.0,25929374956,2014-05-20,3750000.0,306000.0,28000.0,1000.0,4027000.0,-2107590853.0,138349531.0,0.0,12000.0,0.0,138337531.0,8205226.0,0.0
475,2014-11-07,4975712,94.5,96.2,94.5,95.6,1.0,-0.01807723911257238,-0.05840638235004439,-0.07400232468035658,-0.11506063130611827,36.30493076455558,-2.8684161529128147,-1.7855133638279344,-1.0829027890848804,339,0,6482343,174,20019,19854, ,58,238,0,6482343,46,3835,4027,14782101,9951704,TW0002330008,5997471999,19931902957,23.13,76.86,100.0,100.0,25929374956,2014-05-20,4027000.0,46000.0,238000.0,0.0,3835000.0,-2107590853.0,138337531.0,103000.0,6198000.0,0.0,132242531.0,8162191.0,0.0
476,2014-11-10,10301934,96.5,102.0,95.8,101.0,0.0,0.031664964249233554,-0.001285474142193312,-0.020511079862289762,-0.06377456433073732,46.07560042406466,-2.637959193925141,-1.9560025298473758,-0.6819566640777655,426,1,6482343,1650,18794,20019, ,94,71,0,6482343,607,4371,3835,39769800,11382000,TW0002330008,5968610199,19960764757,23.01,76.98,100.0,100.0,25929374956,2014-05-20,3835000.0,607000.0,71000.0,0.0,4371000.0,-2107590853.0,132242531.0,332000.0,8579000.0,0.0,123995531.0,8280635.0,0.0
477,2014-11-11,4394225,100.5,102.5,99.7,102.0,0.0,0.037639877924719824,0.015127388535031807,-0.010093167701863415,-0.053408194515335176,47.67629305080114,-2.3475674546165664,-2.034315514801214,-0.3132519398153524,414,9,6482343,428,18771,18794, ,74,188,0,6482343,122,4305,4371,17101000,11420210,TW0002330008,5962055409,19967319547,22.99,77.0,100.0,100.0,25929374956,2014-05-20,4371000.0,122000.0,188000.0,0.0,4305000.0,-2107590853.0,123995531.0,0.0,4652000.0,0.0,119343531.0,8050055.0,0.0
478,2014-11-12,3876096,100.5,102.0,100.0,100.5,0.0,0.018030794165315764,0.010761339635924702,-0.023465967060195367,-0.06653456763367233,45.494768867468174,-2.2129577733392836,-2.0700439665088277,-0.14291380683045585,695,16,6482343,657,18793,18771, ,69,386,8,6482343,79,3990,4305,19968447,18532913,TW0002330008,5960527875,19968847081,22.98,77.01,100.0,100.0,25929374956,2014-05-20,4305000.0,79000.0,386000.0,8000.0,3990000.0,-2107590853.0,119343531.0,0.0,11684000.0,0.0,107659531.0,7886104.0,0.0
479,2014-11-13,4145660,102.5,104.0,99.6,101.5,0.0,0.013783459848181847,0.02287614632671567,-0.013029949436017147,-0.05622365484750756,47.228378897671554,-2.002503376061199,-2.056535848419302,0.054032472358103156,285,0,6482343,696,18382,18793, ,300,15,1,6482343,161,4135,3990,22178771,9292000,TW0002330008,5951412104,19977962852,22.95,77.04,100.0,100.0,25929374956,2014-05-20,3990000.0,161000.0,15000.0,1000.0,4135000.0,-2107590853.0,107659531.0,82000.0,2381000.0,0.0,105360531.0,7769262.0,0.0
480,2014-11-14,2520488,102.0,102.0,100.0,100.0,0.0,-0.00990099009901018,0.008267795926598036,-0.026432361388307485,-0.06923351379861266,44.92039520312001,-1.9344550206318019,-2.032119682861802,0.09766466223000014,478,0,6482382,529,18331,18382, ,69,127,0,6482382,232,4240,4135,21748292,10544700,TW0002330008,5941220512,19988154444,22.91,77.08,100.0,100.0,25929374956,2014-05-20,4135000.0,232000.0,127000.0,0.0,4240000.0,-2107551851.0,105360531.0,157000.0,20757000.0,0.0,84760531.0,7726368.0,0.0
481,2014-11-17,2167718,100.5,101.5,99.3,99.3,0.0,-0.013510828531691114,0.00020145044319093495,-0.02984710077670858,-0.07449981359512818,43.843613899015345,-1.914936166427779,-2.0086829795749974,0.09374681314721833,571,3,6482382,470,18429,18331, ,140,198,0,6482382,129,4171,4240,18203000,18794540,TW0002330008,5940859052,19988515904,22.91,77.08,100.0,100.0,25929374956,2014-05-20,4240000.0,129000.0,198000.0,0.0,4171000.0,-2107551851.0,84760531.0,153000.0,0.0,0.0,84913531.0,7544567.0,0.0
482,2014-11-18,2784301,100.0,100.5,96.6,96.9,1.0,-0.0274989963869934,-0.020915428917853827,-0.04906771344455348,-0.09502685033854724,40.27863798835874,-2.0692739739154717,-2.0208011784430924,-0.04847279547237937,453,0,6482382,780,18102,18429, ,198,314,2,6482382,152,4007,4171,34507372,34229641,TW0002330008,5941011721,19988363235,22.91,77.08,100.0,100.0,25929374956,2014-05-20,4171000.0,152000.0,314000.0,2000.0,4007000.0,-2107551851.0,84913531.0,416000.0,0.0,0.0,85329531.0,7570796.0,0.0
483,2014-11-19,2673644,98.1,99.7,97.7,99.2,0.0,-0.001811229623666945,0.0015143866733971878,-0.022515642705818698,-0.07198652883670836,44.902289421084966,-1.9831366552928387,-2.0132682738130416,0.030131618520202963,142,53,6482382,2232,15959,18102, ,376,47,1,6482382,1147,5106,4007,67373894,27692462,TW0002330008,5890820777,20038554179,22.71,77.28,100.0,100.0,25929374956,2014-05-20,4007000.0,1147000.0,47000.0,1000.0,5106000.0,-2107551851.0,85329531.0,354000.0,6023000.0,0.0,79660531.0,7778877.0,0.0
484,2014-11-20,2091651,100.0,101.0,99.6,99.8,0.0,0.0076736672051692465,0.002209278971680906,-0.012614395251051394,-0.0649594003747653,46.07516595506078,-1.8451870563116586,-1.979652030312765,0.13446497400110635,356,1,6482382,1150,15164,15959, ,179,198,0,6482382,659,5567,5106,38929000,15737719,TW0002330008,5868043496,20061331460,22.63,77.36,100.0,100.0,25929374956,2014-05-20,5106000.0,659000.0,198000.0,0.0,5567000.0,-2107551851.0,79660531.0,45000.0,2007000.0,0.0,77698531.0,7867393.0,0.0
485,2014-11-21,2213086,99.8,101.5,99.5,99.5,0.0,0.005659995957145479,-0.004701410423126926,-0.012406947890818998,-0.06653115471816072,45.55302155944385,-1.7400107373798335,-1.9317237717261786,0.19171303434634512,363,24,6482382,304,15199,15164, ,120,235,0,6482382,127,5459,5567,26377490,19403300,TW0002330008,5862001625,20067373331,22.6,77.39,100.0,100.0,25929374956,2014-05-20,5567000.0,127000.0,235000.0,0.0,5459000.0,-2107551851.0,77698531.0,54000.0,2131000.0,0.0,75621531.0,7824097.0,0.0
486,2014-11-24,1593152,100.5,101.5,99.7,100.0,0.0,0.009285425918449466,0.001301692199859772,-0.004975124378109593,-0.060665362035224504,46.63841175225693,-1.597892416423221,-1.8649575006655872,0.2670650842423661,717,0,6482382,271,15645,15199, ,122,62,1,6482382,107,5503,5459,24564000,19111200,TW0002330008,5858723825,20070651131,22.59,77.4,100.0,100.0,25929374956,2014-05-20,5459000.0,107000.0,62000.0,1000.0,5503000.0,-2107551851.0,75621531.0,131000.0,3121000.0,0.0,72631531.0,7526922.0,0.0
487,2014-11-25,2125744,101.0,102.0,99.9,101.5,0.0,0.014999999999999711,0.0168302945301542,0.013479780329505683,-0.0454545454545449,49.86720311092922,-1.3486784337201954,-1.7617016872765088,0.4130232535563134,367,0,6482382,324,15688,15645, ,67,26,0,6482382,147,5624,5503,35926739,33256920,TW0002330008,5859278006,20070096950,22.59,77.4,100.0,100.0,25929374956,2014-05-20,5503000.0,147000.0,26000.0,0.0,5624000.0,-2107551851.0,72631531.0,19000.0,1476531.0,0.0,71174000.0,7600609.0,0.0
488,2014-11-26,1390008,101.5,102.0,100.5,101.0,0.0,0.006377042646472419,0.01131470912185837,0.013547415955845401,-0.047843506952627374,48.80707716433494,-1.1779417984546399,-1.644949709512135,0.4670079110574952,265,0,6482382,420,15533,15688, ,42,127,1,6482382,134,5630,5624,19136730,16588000,TW0002330008,5855985276,20073389680,22.58,77.41,100.0,100.0,25929374956,2014-05-20,5624000.0,134000.0,127000.0,1000.0,5630000.0,-2107551851.0,71174000.0,50000.0,3640000.0,0.0,67584000.0,7418643.0,0.0
489,2014-11-27,5362424,102.0,105.5,101.5,105.0,0.0,0.035502958579881456,0.0476950708441429,0.052895462521935235,-0.008654602675058388,56.73182884437766,-0.7116616221245806,-1.458292092034624,0.7466304699100434,814,0,6482382,781,15566,15533, ,332,204,0,6482382,277,5703,5630,18826600,9557713,TW0002330008,5851599768,20077775188,22.56,77.43,100.0,100.0,25929374956,2014-05-20,5630000.0,277000.0,204000.0,0.0,5703000.0,-2107551851.0,67584000.0,68000.0,3102000.0,0.0,64550000.0,7286302.0,0.0
